Student_ID,Day_of_Week,Total_Sessions,Absence_Count,Absence_Rate
ENHS_SYN_0435,Friday,60,14,0.2333
ENHS_SYN_0435,Monday,60,15,0.25
ENHS_SYN_0435,Thursday,59,11,0.1864
ENHS_SYN_0435,Tuesday,59,20,0.339
ENHS_SYN_0435,Wednesday,59,9,0.1525
ENHS_SYN_0436,Friday,60,5,0.0833
ENHS_SYN_0436,Monday,60,6,0.1
ENHS_SYN_0436,Thursday,60,9,0.15
ENHS_SYN_0436,Tuesday,60,8,0.1333
ENHS_SYN_0436,Wednesday,60,9,0.15
ENHS_SYN_0437,Friday,60,14,0.2333
ENHS_SYN_0437,Monday,60,11,0.1833
ENHS_SYN_0437,Thursday,60,9,0.15
ENHS_SYN_0437,Tuesday,60,10,0.1667
ENHS_SYN_0437,Wednesday,60,11,0.1833
ENHS_SYN_0438,Friday,60,10,0.1667
ENHS_SYN_0438,Monday,60,9,0.15
ENHS_SYN_0438,Thursday,60,7,0.1167
ENHS_SYN_0438,Tuesday,60,10,0.1667
ENHS_SYN_0438,Wednesday,60,11,0.1833
ENHS_SYN_0439,Friday,60,12,0.2
ENHS_SYN_0439,Monday,60,7,0.1167
ENHS_SYN_0439,Thursday,60,8,0.1333
ENHS_SYN_0439,Tuesday,60,9,0.15
ENHS_SYN_0439,Wednesday,60,13,0.2167
ENHS_SYN_0440,Friday,60,5,0.0833
ENHS_SYN_0440,Monday,60,1,0.0167
ENHS_SYN_0440,Thursday,60,2,0.0333
ENHS_SYN_0440,Tuesday,60,3,0.05
ENHS_SYN_0440,Wednesday,60,2,0.0333
ENHS_SYN_0441,Friday,60,11,0.1833
ENHS_SYN_0441,Monday,60,10,0.1667
ENHS_SYN_0441,Thursday,60,10,0.1667
ENHS_SYN_0441,Tuesday,60,11,0.1833
ENHS_SYN_0441,Wednesday,59,10,0.1695
ENHS_SYN_0442,Friday,60,9,0.15
ENHS_SYN_0442,Monday,60,13,0.2167
ENHS_SYN_0442,Thursday,60,9,0.15
ENHS_SYN_0442,Tuesday,60,6,0.1
ENHS_SYN_0442,Wednesday,60,9,0.15
ENHS_SYN_0443,Friday,60,15,0.25
ENHS_SYN_0443,Monday,60,18,0.3
ENHS_SYN_0443,Thursday,60,8,0.1333
ENHS_SYN_0443,Tuesday,60,9,0.15
ENHS_SYN_0443,Wednesday,58,12,0.2069
ENHS_SYN_0444,Friday,59,21,0.3559
ENHS_SYN_0444,Monday,60,12,0.2
ENHS_SYN_0444,Thursday,60,14,0.2333
ENHS_SYN_0444,Tuesday,59,17,0.2881
ENHS_SYN_0444,Wednesday,60,18,0.3
ENHS_SYN_0445,Friday,60,6,0.1
ENHS_SYN_0445,Monday,60,6,0.1
ENHS_SYN_0445,Thursday,60,7,0.1167
ENHS_SYN_0445,Tuesday,60,4,0.0667
ENHS_SYN_0445,Wednesday,60,4,0.0667
ENHS_SYN_0446,Friday,60,10,0.1667
ENHS_SYN_0446,Monday,60,9,0.15
ENHS_SYN_0446,Thursday,60,8,0.1333
ENHS_SYN_0446,Tuesday,60,8,0.1333
ENHS_SYN_0446,Wednesday,60,10,0.1667
ENHS_SYN_0447,Friday,60,9,0.15
ENHS_SYN_0447,Monday,60,2,0.0333
ENHS_SYN_0447,Thursday,60,6,0.1
ENHS_SYN_0447,Tuesday,60,7,0.1167
ENHS_SYN_0447,Wednesday,60,8,0.1333
ENHS_SYN_0448,Friday,60,14,0.2333
ENHS_SYN_0448,Monday,60,9,0.15
ENHS_SYN_0448,Thursday,60,13,0.2167
ENHS_SYN_0448,Tuesday,59,11,0.1864
ENHS_SYN_0448,Wednesday,60,8,0.1333
ENHS_SYN_0449,Friday,60,5,0.0833
ENHS_SYN_0449,Monday,60,5,0.0833
ENHS_SYN_0449,Thursday,60,7,0.1167
ENHS_SYN_0449,Tuesday,60,9,0.15
ENHS_SYN_0449,Wednesday,60,6,0.1
ENHS_SYN_0450,Friday,60,2,0.0333
ENHS_SYN_0450,Monday,60,4,0.0667
ENHS_SYN_0450,Thursday,60,4,0.0667
ENHS_SYN_0450,Tuesday,60,5,0.0833
ENHS_SYN_0450,Wednesday,60,3,0.05
ENHS_SYN_0451,Friday,60,18,0.3
ENHS_SYN_0451,Monday,59,18,0.3051
ENHS_SYN_0451,Thursday,60,8,0.1333
ENHS_SYN_0451,Tuesday,59,11,0.1864
ENHS_SYN_0451,Wednesday,59,20,0.339
ENHS_SYN_0452,Friday,60,22,0.3667
ENHS_SYN_0452,Monday,60,22,0.3667
ENHS_SYN_0452,Thursday,60,15,0.25
ENHS_SYN_0452,Tuesday,60,14,0.2333
ENHS_SYN_0452,Wednesday,60,18,0.3
ENHS_SYN_0453,Friday,60,8,0.1333
ENHS_SYN_0453,Monday,60,9,0.15
ENHS_SYN_0453,Thursday,60,4,0.0667
ENHS_SYN_0453,Tuesday,60,7,0.1167
ENHS_SYN_0453,Wednesday,60,5,0.0833
ENHS_SYN_0454,Friday,60,3,0.05
ENHS_SYN_0454,Monday,60,0,0.0
ENHS_SYN_0454,Thursday,60,2,0.0333
ENHS_SYN_0454,Tuesday,60,2,0.0333
ENHS_SYN_0454,Wednesday,60,0,0.0
ENHS_SYN_0455,Friday,60,4,0.0667
ENHS_SYN_0455,Monday,60,7,0.1167
ENHS_SYN_0455,Thursday,60,8,0.1333
ENHS_SYN_0455,Tuesday,60,4,0.0667
ENHS_SYN_0455,Wednesday,60,8,0.1333
ENHS_SYN_0456,Friday,60,6,0.1
ENHS_SYN_0456,Monday,60,5,0.0833
ENHS_SYN_0456,Thursday,60,6,0.1
ENHS_SYN_0456,Tuesday,59,8,0.1356
ENHS_SYN_0456,Wednesday,60,4,0.0667
ENHS_SYN_0457,Friday,60,4,0.0667
ENHS_SYN_0457,Monday,60,7,0.1167
ENHS_SYN_0457,Thursday,60,5,0.0833
ENHS_SYN_0457,Tuesday,60,1,0.0167
ENHS_SYN_0457,Wednesday,60,6,0.1
ENHS_SYN_0458,Friday,60,22,0.3667
ENHS_SYN_0458,Monday,60,18,0.3
ENHS_SYN_0458,Thursday,60,13,0.2167
ENHS_SYN_0458,Tuesday,60,16,0.2667
ENHS_SYN_0458,Wednesday,60,18,0.3
ENHS_SYN_0459,Friday,60,11,0.1833
ENHS_SYN_0459,Monday,60,11,0.1833
ENHS_SYN_0459,Thursday,60,18,0.3
ENHS_SYN_0459,Tuesday,60,19,0.3167
ENHS_SYN_0459,Wednesday,60,11,0.1833
ENHS_SYN_0460,Friday,60,9,0.15
ENHS_SYN_0460,Monday,60,7,0.1167
ENHS_SYN_0460,Thursday,60,2,0.0333
ENHS_SYN_0460,Tuesday,60,5,0.0833
ENHS_SYN_0460,Wednesday,60,7,0.1167
ENHS_SYN_0461,Friday,60,16,0.2667
ENHS_SYN_0461,Monday,60,10,0.1667
ENHS_SYN_0461,Thursday,59,12,0.2034
ENHS_SYN_0461,Tuesday,59,11,0.1864
ENHS_SYN_0461,Wednesday,60,13,0.2167
ENHS_SYN_0462,Friday,60,10,0.1667
ENHS_SYN_0462,Monday,60,6,0.1
ENHS_SYN_0462,Thursday,60,6,0.1
ENHS_SYN_0462,Tuesday,60,9,0.15
ENHS_SYN_0462,Wednesday,60,4,0.0667
ENHS_SYN_0463,Friday,60,6,0.1
ENHS_SYN_0463,Monday,60,5,0.0833
ENHS_SYN_0463,Thursday,60,2,0.0333
ENHS_SYN_0463,Tuesday,60,4,0.0667
ENHS_SYN_0463,Wednesday,60,4,0.0667
ENHS_SYN_0464,Friday,60,14,0.2333
ENHS_SYN_0464,Monday,60,7,0.1167
ENHS_SYN_0464,Thursday,60,12,0.2
ENHS_SYN_0464,Tuesday,60,11,0.1833
ENHS_SYN_0464,Wednesday,60,16,0.2667
ENHS_SYN_0465,Friday,60,10,0.1667
ENHS_SYN_0465,Monday,60,6,0.1
ENHS_SYN_0465,Thursday,60,7,0.1167
ENHS_SYN_0465,Tuesday,59,10,0.1695
ENHS_SYN_0465,Wednesday,60,11,0.1833
ENHS_SYN_0466,Friday,60,21,0.35
ENHS_SYN_0466,Monday,60,14,0.2333
ENHS_SYN_0466,Thursday,60,12,0.2
ENHS_SYN_0466,Tuesday,60,17,0.2833
ENHS_SYN_0466,Wednesday,60,10,0.1667
ENHS_SYN_0467,Friday,60,3,0.05
ENHS_SYN_0467,Monday,60,6,0.1
ENHS_SYN_0467,Thursday,60,4,0.0667
ENHS_SYN_0467,Tuesday,60,1,0.0167
ENHS_SYN_0467,Wednesday,60,3,0.05
ENHS_SYN_0468,Friday,60,15,0.25
ENHS_SYN_0468,Monday,58,14,0.2414
ENHS_SYN_0468,Thursday,60,6,0.1
ENHS_SYN_0468,Tuesday,60,13,0.2167
ENHS_SYN_0468,Wednesday,59,16,0.2712
ENHS_SYN_0469,Friday,60,8,0.1333
ENHS_SYN_0469,Monday,60,7,0.1167
ENHS_SYN_0469,Thursday,60,7,0.1167
ENHS_SYN_0469,Tuesday,60,5,0.0833
ENHS_SYN_0469,Wednesday,60,4,0.0667
ENHS_SYN_0470,Friday,60,4,0.0667
ENHS_SYN_0470,Monday,60,2,0.0333
ENHS_SYN_0470,Thursday,60,5,0.0833
ENHS_SYN_0470,Tuesday,60,6,0.1
ENHS_SYN_0470,Wednesday,59,3,0.0508
ENHS_SYN_0471,Friday,60,9,0.15
ENHS_SYN_0471,Monday,60,12,0.2
ENHS_SYN_0471,Thursday,60,15,0.25
ENHS_SYN_0471,Tuesday,60,12,0.2
ENHS_SYN_0471,Wednesday,60,7,0.1167
ENHS_SYN_0472,Friday,60,10,0.1667
ENHS_SYN_0472,Monday,60,8,0.1333
ENHS_SYN_0472,Thursday,60,6,0.1
ENHS_SYN_0472,Tuesday,60,3,0.05
ENHS_SYN_0472,Wednesday,60,5,0.0833
ENHS_SYN_0473,Friday,60,11,0.1833
ENHS_SYN_0473,Monday,60,11,0.1833
ENHS_SYN_0473,Thursday,60,14,0.2333
ENHS_SYN_0473,Tuesday,60,10,0.1667
ENHS_SYN_0473,Wednesday,60,11,0.1833
ENHS_SYN_0474,Friday,59,8,0.1356
ENHS_SYN_0474,Monday,60,3,0.05
ENHS_SYN_0474,Thursday,60,5,0.0833
ENHS_SYN_0474,Tuesday,60,5,0.0833
ENHS_SYN_0474,Wednesday,60,3,0.05
ENHS_SYN_0475,Friday,60,19,0.3167
ENHS_SYN_0475,Monday,60,19,0.3167
ENHS_SYN_0475,Thursday,59,13,0.2203
ENHS_SYN_0475,Tuesday,58,15,0.2586
ENHS_SYN_0475,Wednesday,60,16,0.2667
ENHS_SYN_0476,Friday,60,16,0.2667
ENHS_SYN_0476,Monday,60,18,0.3
ENHS_SYN_0476,Thursday,60,11,0.1833
ENHS_SYN_0476,Tuesday,60,10,0.1667
ENHS_SYN_0476,Wednesday,60,13,0.2167
ENHS_SYN_0477,Friday,60,3,0.05
ENHS_SYN_0477,Monday,60,4,0.0667
ENHS_SYN_0477,Thursday,60,5,0.0833
ENHS_SYN_0477,Tuesday,60,4,0.0667
ENHS_SYN_0477,Wednesday,60,3,0.05
ENHS_SYN_0478,Friday,60,2,0.0333
ENHS_SYN_0478,Monday,60,9,0.15
ENHS_SYN_0478,Thursday,60,5,0.0833
ENHS_SYN_0478,Tuesday,60,3,0.05
ENHS_SYN_0478,Wednesday,60,3,0.05
ENHS_SYN_0479,Friday,60,12,0.2
ENHS_SYN_0479,Monday,59,7,0.1186
ENHS_SYN_0479,Thursday,60,3,0.05
ENHS_SYN_0479,Tuesday,60,2,0.0333
ENHS_SYN_0479,Wednesday,60,1,0.0167
ENHS_SYN_0480,Friday,59,7,0.1186
ENHS_SYN_0480,Monday,60,12,0.2
ENHS_SYN_0480,Thursday,60,9,0.15
ENHS_SYN_0480,Tuesday,60,4,0.0667
ENHS_SYN_0480,Wednesday,60,6,0.1
ENHS_SYN_0481,Friday,60,13,0.2167
ENHS_SYN_0481,Monday,60,15,0.25
ENHS_SYN_0481,Thursday,60,14,0.2333
ENHS_SYN_0481,Tuesday,59,12,0.2034
ENHS_SYN_0481,Wednesday,60,12,0.2
ENHS_SYN_0482,Friday,60,10,0.1667
ENHS_SYN_0482,Monday,60,13,0.2167
ENHS_SYN_0482,Thursday,60,14,0.2333
ENHS_SYN_0482,Tuesday,60,13,0.2167
ENHS_SYN_0482,Wednesday,60,9,0.15
ENHS_SYN_0483,Friday,60,0,0.0
ENHS_SYN_0483,Monday,60,0,0.0
ENHS_SYN_0483,Thursday,60,1,0.0167
ENHS_SYN_0483,Tuesday,60,1,0.0167
ENHS_SYN_0483,Wednesday,59,0,0.0
ENHS_SYN_0484,Friday,59,4,0.0678
ENHS_SYN_0484,Monday,60,1,0.0167
ENHS_SYN_0484,Thursday,60,0,0.0
ENHS_SYN_0484,Tuesday,60,6,0.1
ENHS_SYN_0484,Wednesday,60,2,0.0333
ENHS_SYN_0485,Friday,60,8,0.1333
ENHS_SYN_0485,Monday,60,7,0.1167
ENHS_SYN_0485,Thursday,60,1,0.0167
ENHS_SYN_0485,Tuesday,60,8,0.1333
ENHS_SYN_0485,Wednesday,60,4,0.0667
ENHS_SYN_0486,Friday,60,8,0.1333
ENHS_SYN_0486,Monday,60,3,0.05
ENHS_SYN_0486,Thursday,60,6,0.1
ENHS_SYN_0486,Tuesday,59,1,0.0169
ENHS_SYN_0486,Wednesday,60,6,0.1
ENHS_SYN_0487,Friday,60,2,0.0333
ENHS_SYN_0487,Monday,60,0,0.0
ENHS_SYN_0487,Thursday,60,1,0.0167
ENHS_SYN_0487,Tuesday,60,3,0.05
ENHS_SYN_0487,Wednesday,60,1,0.0167
ENHS_SYN_0488,Friday,60,10,0.1667
ENHS_SYN_0488,Monday,60,12,0.2
ENHS_SYN_0488,Thursday,60,13,0.2167
ENHS_SYN_0488,Tuesday,60,12,0.2
ENHS_SYN_0488,Wednesday,60,13,0.2167
ENHS_SYN_0489,Friday,58,4,0.069
ENHS_SYN_0489,Monday,60,1,0.0167
ENHS_SYN_0489,Thursday,60,2,0.0333
ENHS_SYN_0489,Tuesday,60,5,0.0833
ENHS_SYN_0489,Wednesday,60,2,0.0333
ENHS_SYN_0490,Friday,60,9,0.15
ENHS_SYN_0490,Monday,60,17,0.2833
ENHS_SYN_0490,Thursday,60,13,0.2167
ENHS_SYN_0490,Tuesday,60,16,0.2667
ENHS_SYN_0490,Wednesday,59,11,0.1864
ENHS_SYN_0491,Friday,60,5,0.0833
ENHS_SYN_0491,Monday,60,4,0.0667
ENHS_SYN_0491,Thursday,60,7,0.1167
ENHS_SYN_0491,Tuesday,60,3,0.05
ENHS_SYN_0491,Wednesday,60,4,0.0667
ENHS_SYN_0492,Friday,60,12,0.2
ENHS_SYN_0492,Monday,60,8,0.1333
ENHS_SYN_0492,Thursday,60,10,0.1667
ENHS_SYN_0492,Tuesday,59,9,0.1525
ENHS_SYN_0492,Wednesday,60,2,0.0333
ENHS_SYN_0493,Friday,60,9,0.15
ENHS_SYN_0493,Monday,60,5,0.0833
ENHS_SYN_0493,Thursday,60,7,0.1167
ENHS_SYN_0493,Tuesday,60,5,0.0833
ENHS_SYN_0493,Wednesday,60,5,0.0833
ENHS_SYN_0494,Friday,60,22,0.3667
ENHS_SYN_0494,Monday,60,17,0.2833
ENHS_SYN_0494,Thursday,60,19,0.3167
ENHS_SYN_0494,Tuesday,60,15,0.25
ENHS_SYN_0494,Wednesday,60,18,0.3
ENHS_SYN_0495,Friday,60,2,0.0333
ENHS_SYN_0495,Monday,59,2,0.0339
ENHS_SYN_0495,Thursday,60,0,0.0
ENHS_SYN_0495,Tuesday,60,1,0.0167
ENHS_SYN_0495,Wednesday,60,1,0.0167
ENHS_SYN_0496,Friday,59,9,0.1525
ENHS_SYN_0496,Monday,60,13,0.2167
ENHS_SYN_0496,Thursday,60,6,0.1
ENHS_SYN_0496,Tuesday,60,11,0.1833
ENHS_SYN_0496,Wednesday,60,14,0.2333
ENHS_SYN_0497,Friday,60,11,0.1833
ENHS_SYN_0497,Monday,60,10,0.1667
ENHS_SYN_0497,Thursday,60,14,0.2333
ENHS_SYN_0497,Tuesday,60,8,0.1333
ENHS_SYN_0497,Wednesday,60,8,0.1333
ENHS_SYN_0498,Friday,60,10,0.1667
ENHS_SYN_0498,Monday,60,11,0.1833
ENHS_SYN_0498,Thursday,60,9,0.15
ENHS_SYN_0498,Tuesday,59,11,0.1864
ENHS_SYN_0498,Wednesday,60,8,0.1333
ENHS_SYN_0499,Friday,60,19,0.3167
ENHS_SYN_0499,Monday,60,20,0.3333
ENHS_SYN_0499,Thursday,60,15,0.25
ENHS_SYN_0499,Tuesday,60,17,0.2833
ENHS_SYN_0499,Wednesday,60,16,0.2667
ENHS_SYN_0500,Friday,60,4,0.0667
ENHS_SYN_0500,Monday,60,5,0.0833
ENHS_SYN_0500,Thursday,60,0,0.0
ENHS_SYN_0500,Tuesday,60,6,0.1
ENHS_SYN_0500,Wednesday,60,6,0.1
ENHS_SYN_0501,Friday,60,15,0.25
ENHS_SYN_0501,Monday,60,14,0.2333
ENHS_SYN_0501,Thursday,59,15,0.2542
ENHS_SYN_0501,Tuesday,60,18,0.3
ENHS_SYN_0501,Wednesday,59,17,0.2881
ENHS_SYN_0502,Friday,60,7,0.1167
ENHS_SYN_0502,Monday,60,8,0.1333
ENHS_SYN_0502,Thursday,60,6,0.1
ENHS_SYN_0502,Tuesday,60,5,0.0833
ENHS_SYN_0502,Wednesday,60,6,0.1
ENHS_SYN_0503,Friday,60,17,0.2833
ENHS_SYN_0503,Monday,60,9,0.15
ENHS_SYN_0503,Thursday,60,9,0.15
ENHS_SYN_0503,Tuesday,60,12,0.2
ENHS_SYN_0503,Wednesday,60,11,0.1833
ENHS_SYN_0504,Friday,60,22,0.3667
ENHS_SYN_0504,Monday,60,18,0.3
ENHS_SYN_0504,Thursday,60,13,0.2167
ENHS_SYN_0504,Tuesday,60,14,0.2333
ENHS_SYN_0504,Wednesday,60,8,0.1333
ENHS_SYN_0505,Friday,60,5,0.0833
ENHS_SYN_0505,Monday,60,8,0.1333
ENHS_SYN_0505,Thursday,60,5,0.0833
ENHS_SYN_0505,Tuesday,60,10,0.1667
ENHS_SYN_0505,Wednesday,60,10,0.1667
ENHS_SYN_0506,Friday,60,1,0.0167
ENHS_SYN_0506,Monday,60,1,0.0167
ENHS_SYN_0506,Thursday,60,1,0.0167
ENHS_SYN_0506,Tuesday,60,1,0.0167
ENHS_SYN_0506,Wednesday,59,1,0.0169
ENHS_SYN_0507,Friday,60,5,0.0833
ENHS_SYN_0507,Monday,60,5,0.0833
ENHS_SYN_0507,Thursday,60,8,0.1333
ENHS_SYN_0507,Tuesday,60,11,0.1833
ENHS_SYN_0507,Wednesday,60,7,0.1167
ENHS_SYN_0508,Friday,60,13,0.2167
ENHS_SYN_0508,Monday,60,6,0.1
ENHS_SYN_0508,Thursday,60,9,0.15
ENHS_SYN_0508,Tuesday,60,8,0.1333
ENHS_SYN_0508,Wednesday,60,9,0.15
ENHS_SYN_0509,Friday,60,9,0.15
ENHS_SYN_0509,Monday,60,7,0.1167
ENHS_SYN_0509,Thursday,60,5,0.0833
ENHS_SYN_0509,Tuesday,60,7,0.1167
ENHS_SYN_0509,Wednesday,60,7,0.1167
ENHS_SYN_0510,Friday,60,15,0.25
ENHS_SYN_0510,Monday,60,7,0.1167
ENHS_SYN_0510,Thursday,60,8,0.1333
ENHS_SYN_0510,Tuesday,60,7,0.1167
ENHS_SYN_0510,Wednesday,60,10,0.1667
ENHS_SYN_0511,Friday,60,13,0.2167
ENHS_SYN_0511,Monday,60,15,0.25
ENHS_SYN_0511,Thursday,60,16,0.2667
ENHS_SYN_0511,Tuesday,60,13,0.2167
ENHS_SYN_0511,Wednesday,60,14,0.2333
ENHS_SYN_0512,Friday,60,18,0.3
ENHS_SYN_0512,Monday,60,8,0.1333
ENHS_SYN_0512,Thursday,60,9,0.15
ENHS_SYN_0512,Tuesday,59,8,0.1356
ENHS_SYN_0512,Wednesday,60,15,0.25
ENHS_SYN_0513,Friday,60,3,0.05
ENHS_SYN_0513,Monday,60,7,0.1167
ENHS_SYN_0513,Thursday,60,5,0.0833
ENHS_SYN_0513,Tuesday,60,6,0.1
ENHS_SYN_0513,Wednesday,60,4,0.0667
ENHS_SYN_0514,Friday,60,4,0.0667
ENHS_SYN_0514,Monday,60,6,0.1
ENHS_SYN_0514,Thursday,60,7,0.1167
ENHS_SYN_0514,Tuesday,60,8,0.1333
ENHS_SYN_0514,Wednesday,60,7,0.1167
ENHS_SYN_0515,Friday,60,3,0.05
ENHS_SYN_0515,Monday,60,1,0.0167
ENHS_SYN_0515,Thursday,60,3,0.05
ENHS_SYN_0515,Tuesday,60,4,0.0667
ENHS_SYN_0515,Wednesday,60,5,0.0833
ENHS_SYN_0516,Friday,59,13,0.2203
ENHS_SYN_0516,Monday,60,11,0.1833
ENHS_SYN_0516,Thursday,60,14,0.2333
ENHS_SYN_0516,Tuesday,59,16,0.2712
ENHS_SYN_0516,Wednesday,60,12,0.2
ENHS_SYN_0517,Friday,60,16,0.2667
ENHS_SYN_0517,Monday,60,15,0.25
ENHS_SYN_0517,Thursday,60,12,0.2
ENHS_SYN_0517,Tuesday,60,11,0.1833
ENHS_SYN_0517,Wednesday,60,13,0.2167
ENHS_SYN_0518,Friday,60,9,0.15
ENHS_SYN_0518,Monday,60,7,0.1167
ENHS_SYN_0518,Thursday,60,7,0.1167
ENHS_SYN_0518,Tuesday,60,7,0.1167
ENHS_SYN_0518,Wednesday,60,6,0.1
ENHS_SYN_0519,Friday,60,11,0.1833
ENHS_SYN_0519,Monday,60,12,0.2
ENHS_SYN_0519,Thursday,60,8,0.1333
ENHS_SYN_0519,Tuesday,60,5,0.0833
ENHS_SYN_0519,Wednesday,60,9,0.15
ENHS_SYN_0520,Friday,60,11,0.1833
ENHS_SYN_0520,Monday,60,12,0.2
ENHS_SYN_0520,Thursday,60,12,0.2
ENHS_SYN_0520,Tuesday,60,9,0.15
ENHS_SYN_0520,Wednesday,60,9,0.15
ENHS_SYN_0521,Friday,59,8,0.1356
ENHS_SYN_0521,Monday,60,4,0.0667
ENHS_SYN_0521,Thursday,60,7,0.1167
ENHS_SYN_0521,Tuesday,60,6,0.1
ENHS_SYN_0521,Wednesday,60,2,0.0333
ENHS_SYN_0522,Friday,60,4,0.0667
ENHS_SYN_0522,Monday,60,3,0.05
ENHS_SYN_0522,Thursday,60,0,0.0
ENHS_SYN_0522,Tuesday,60,5,0.0833
ENHS_SYN_0522,Wednesday,60,5,0.0833
ENHS_SYN_0523,Friday,60,12,0.2
ENHS_SYN_0523,Monday,60,5,0.0833
ENHS_SYN_0523,Thursday,60,14,0.2333
ENHS_SYN_0523,Tuesday,60,8,0.1333
ENHS_SYN_0523,Wednesday,60,9,0.15
ENHS_SYN_0524,Friday,60,6,0.1
ENHS_SYN_0524,Monday,60,10,0.1667
ENHS_SYN_0524,Thursday,60,11,0.1833
ENHS_SYN_0524,Tuesday,60,8,0.1333
ENHS_SYN_0524,Wednesday,60,10,0.1667
ENHS_SYN_0525,Friday,60,0,0.0
ENHS_SYN_0525,Monday,60,9,0.15
ENHS_SYN_0525,Thursday,60,6,0.1
ENHS_SYN_0525,Tuesday,60,5,0.0833
ENHS_SYN_0525,Wednesday,60,5,0.0833
ENHS_SYN_0526,Friday,59,7,0.1186
ENHS_SYN_0526,Monday,60,12,0.2
ENHS_SYN_0526,Thursday,60,7,0.1167
ENHS_SYN_0526,Tuesday,60,7,0.1167
ENHS_SYN_0526,Wednesday,60,11,0.1833
ENHS_SYN_0527,Friday,60,13,0.2167
ENHS_SYN_0527,Monday,60,6,0.1
ENHS_SYN_0527,Thursday,60,6,0.1
ENHS_SYN_0527,Tuesday,60,15,0.25
ENHS_SYN_0527,Wednesday,60,7,0.1167
ENHS_SYN_0528,Friday,60,11,0.1833
ENHS_SYN_0528,Monday,60,8,0.1333
ENHS_SYN_0528,Thursday,60,6,0.1
ENHS_SYN_0528,Tuesday,60,8,0.1333
ENHS_SYN_0528,Wednesday,60,10,0.1667
ENHS_SYN_0529,Friday,60,1,0.0167
ENHS_SYN_0529,Monday,60,1,0.0167
ENHS_SYN_0529,Thursday,59,0,0.0
ENHS_SYN_0529,Tuesday,60,3,0.05
ENHS_SYN_0529,Wednesday,60,3,0.05
ENHS_SYN_0530,Friday,60,14,0.2333
ENHS_SYN_0530,Monday,60,9,0.15
ENHS_SYN_0530,Thursday,60,14,0.2333
ENHS_SYN_0530,Tuesday,59,8,0.1356
ENHS_SYN_0530,Wednesday,60,10,0.1667
ENHS_SYN_0531,Friday,60,9,0.15
ENHS_SYN_0531,Monday,60,8,0.1333
ENHS_SYN_0531,Thursday,60,8,0.1333
ENHS_SYN_0531,Tuesday,60,10,0.1667
ENHS_SYN_0531,Wednesday,60,7,0.1167
ENHS_SYN_0532,Friday,59,3,0.0508
ENHS_SYN_0532,Monday,60,8,0.1333
ENHS_SYN_0532,Thursday,60,3,0.05
ENHS_SYN_0532,Tuesday,60,3,0.05
ENHS_SYN_0532,Wednesday,60,4,0.0667
ENHS_SYN_0533,Friday,60,19,0.3167
ENHS_SYN_0533,Monday,60,16,0.2667
ENHS_SYN_0533,Thursday,60,9,0.15
ENHS_SYN_0533,Tuesday,60,9,0.15
ENHS_SYN_0533,Wednesday,60,11,0.1833
ENHS_SYN_0534,Friday,60,17,0.2833
ENHS_SYN_0534,Monday,60,10,0.1667
ENHS_SYN_0534,Thursday,60,8,0.1333
ENHS_SYN_0534,Tuesday,60,10,0.1667
ENHS_SYN_0534,Wednesday,60,9,0.15
ENHS_SYN_0535,Friday,60,8,0.1333
ENHS_SYN_0535,Monday,60,7,0.1167
ENHS_SYN_0535,Thursday,60,8,0.1333
ENHS_SYN_0535,Tuesday,60,13,0.2167
ENHS_SYN_0535,Wednesday,60,6,0.1
ENHS_SYN_0536,Friday,60,2,0.0333
ENHS_SYN_0536,Monday,60,0,0.0
ENHS_SYN_0536,Thursday,60,1,0.0167
ENHS_SYN_0536,Tuesday,60,1,0.0167
ENHS_SYN_0536,Wednesday,60,1,0.0167
ENHS_SYN_0537,Friday,60,13,0.2167
ENHS_SYN_0537,Monday,60,11,0.1833
ENHS_SYN_0537,Thursday,60,11,0.1833
ENHS_SYN_0537,Tuesday,60,13,0.2167
ENHS_SYN_0537,Wednesday,60,11,0.1833
ENHS_SYN_0538,Friday,60,5,0.0833
ENHS_SYN_0538,Monday,60,7,0.1167
ENHS_SYN_0538,Thursday,60,9,0.15
ENHS_SYN_0538,Tuesday,60,6,0.1
ENHS_SYN_0538,Wednesday,60,3,0.05
ENHS_SYN_0539,Friday,60,16,0.2667
ENHS_SYN_0539,Monday,60,11,0.1833
ENHS_SYN_0539,Thursday,60,14,0.2333
ENHS_SYN_0539,Tuesday,59,15,0.2542
ENHS_SYN_0539,Wednesday,60,14,0.2333
ENHS_SYN_0540,Friday,60,4,0.0667
ENHS_SYN_0540,Monday,60,3,0.05
ENHS_SYN_0540,Thursday,60,5,0.0833
ENHS_SYN_0540,Tuesday,60,4,0.0667
ENHS_SYN_0540,Wednesday,60,3,0.05
ENHS_SYN_0541,Friday,60,1,0.0167
ENHS_SYN_0541,Monday,60,2,0.0333
ENHS_SYN_0541,Thursday,60,6,0.1
ENHS_SYN_0541,Tuesday,59,5,0.0847
ENHS_SYN_0541,Wednesday,59,0,0.0
ENHS_SYN_0542,Friday,60,13,0.2167
ENHS_SYN_0542,Monday,59,14,0.2373
ENHS_SYN_0542,Thursday,60,15,0.25
ENHS_SYN_0542,Tuesday,60,18,0.3
ENHS_SYN_0542,Wednesday,60,12,0.2
ENHS_SYN_0543,Friday,60,6,0.1
ENHS_SYN_0543,Monday,60,5,0.0833
ENHS_SYN_0543,Thursday,60,2,0.0333
