Student_ID,Grade_Level,Section,Week,Total_Sessions,Present_Count,Absence_Count,Attendance_Rate,Has_Absence
ENHS_SYN_0029,Grade 7,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0029,Grade 7,Section A,2026-08-24,25,23,2,0.92,1
ENHS_SYN_0029,Grade 7,Section A,2026-08-31,25,19,6,0.76,1
ENHS_SYN_0029,Grade 7,Section A,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0029,Grade 7,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0029,Grade 7,Section A,2026-09-21,25,20,5,0.8,1
ENHS_SYN_0029,Grade 7,Section A,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0029,Grade 7,Section A,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0029,Grade 7,Section A,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0029,Grade 7,Section A,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0030,Grade 7,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0030,Grade 7,Section A,2026-08-10,25,25,0,1.0,0
ENHS_SYN_0030,Grade 7,Section A,2026-08-17,25,25,0,1.0,0
ENHS_SYN_0030,Grade 7,Section A,2026-08-24,25,23,2,0.92,1
ENHS_SYN_0030,Grade 7,Section A,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0030,Grade 7,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0030,Grade 7,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0030,Grade 7,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0030,Grade 7,Section A,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0030,Grade 7,Section A,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0030,Grade 7,Section A,2026-10-12,25,25,0,1.0,0
ENHS_SYN_0030,Grade 7,Section A,2026-10-19,25,25,0,1.0,0
ENHS_SYN_0031,Grade 7,Section A,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0031,Grade 7,Section A,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0031,Grade 7,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0031,Grade 7,Section A,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0031,Grade 7,Section A,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0031,Grade 7,Section A,2026-09-07,25,25,0,1.0,0
ENHS_SYN_0031,Grade 7,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0031,Grade 7,Section A,2026-09-21,25,21,4,0.84,1
ENHS_SYN_0031,Grade 7,Section A,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0031,Grade 7,Section A,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0031,Grade 7,Section A,2026-10-12,25,18,7,0.72,1
ENHS_SYN_0031,Grade 7,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0032,Grade 7,Section A,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0032,Grade 7,Section A,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0032,Grade 7,Section A,2026-08-17,25,20,5,0.8,1
ENHS_SYN_0032,Grade 7,Section A,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0032,Grade 7,Section A,2026-08-31,25,22,3,0.88,1
ENHS_SYN_0032,Grade 7,Section A,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0032,Grade 7,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0032,Grade 7,Section A,2026-09-21,25,20,5,0.8,1
ENHS_SYN_0032,Grade 7,Section A,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0032,Grade 7,Section A,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0032,Grade 7,Section A,2026-10-12,25,22,3,0.88,1
ENHS_SYN_0032,Grade 7,Section A,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0033,Grade 7,Section A,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0033,Grade 7,Section A,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0033,Grade 7,Section A,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0033,Grade 7,Section A,2026-08-24,25,17,8,0.68,1
ENHS_SYN_0033,Grade 7,Section A,2026-08-31,25,17,8,0.68,1
ENHS_SYN_0033,Grade 7,Section A,2026-09-07,25,19,6,0.76,1
ENHS_SYN_0033,Grade 7,Section A,2026-09-14,25,18,7,0.72,1
ENHS_SYN_0033,Grade 7,Section A,2026-09-21,25,19,6,0.76,1
ENHS_SYN_0033,Grade 7,Section A,2026-09-28,25,19,6,0.76,1
ENHS_SYN_0033,Grade 7,Section A,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0033,Grade 7,Section A,2026-10-12,25,21,4,0.84,1
ENHS_SYN_0033,Grade 7,Section A,2026-10-19,25,19,6,0.76,1
ENHS_SYN_0034,Grade 7,Section A,2026-08-03,25,19,6,0.76,1
ENHS_SYN_0034,Grade 7,Section A,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0034,Grade 7,Section A,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0034,Grade 7,Section A,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0034,Grade 7,Section A,2026-08-31,25,19,6,0.76,1
ENHS_SYN_0034,Grade 7,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0034,Grade 7,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0034,Grade 7,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0034,Grade 7,Section A,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0034,Grade 7,Section A,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0034,Grade 7,Section A,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0034,Grade 7,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0035,Grade 7,Section A,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0035,Grade 7,Section A,2026-08-10,25,20,5,0.8,1
ENHS_SYN_0035,Grade 7,Section A,2026-08-17,25,19,6,0.76,1
ENHS_SYN_0035,Grade 7,Section A,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0035,Grade 7,Section A,2026-08-31,25,20,5,0.8,1
ENHS_SYN_0035,Grade 7,Section A,2026-09-07,24,18,6,0.75,1
ENHS_SYN_0035,Grade 7,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0035,Grade 7,Section A,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0035,Grade 7,Section A,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0035,Grade 7,Section A,2026-10-05,25,20,5,0.8,1
ENHS_SYN_0035,Grade 7,Section A,2026-10-12,25,20,5,0.8,1
ENHS_SYN_0035,Grade 7,Section A,2026-10-19,25,18,7,0.72,1
ENHS_SYN_0036,Grade 7,Section A,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0036,Grade 7,Section A,2026-08-10,25,24,1,0.96,1
ENHS_SYN_0036,Grade 7,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0036,Grade 7,Section A,2026-08-24,24,23,1,0.9583,1
ENHS_SYN_0036,Grade 7,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0036,Grade 7,Section A,2026-09-07,25,25,0,1.0,0
ENHS_SYN_0036,Grade 7,Section A,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0036,Grade 7,Section A,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0036,Grade 7,Section A,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0036,Grade 7,Section A,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0036,Grade 7,Section A,2026-10-12,25,21,4,0.84,1
ENHS_SYN_0036,Grade 7,Section A,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0037,Grade 7,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0037,Grade 7,Section A,2026-08-10,25,24,1,0.96,1
ENHS_SYN_0037,Grade 7,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0037,Grade 7,Section A,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0037,Grade 7,Section A,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0037,Grade 7,Section A,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0037,Grade 7,Section A,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0037,Grade 7,Section A,2026-09-21,25,25,0,1.0,0
ENHS_SYN_0037,Grade 7,Section A,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0037,Grade 7,Section A,2026-10-05,25,25,0,1.0,0
ENHS_SYN_0037,Grade 7,Section A,2026-10-12,25,25,0,1.0,0
ENHS_SYN_0037,Grade 7,Section A,2026-10-19,25,25,0,1.0,0
ENHS_SYN_0038,Grade 7,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0038,Grade 7,Section A,2026-08-10,25,20,5,0.8,1
ENHS_SYN_0038,Grade 7,Section A,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0038,Grade 7,Section A,2026-08-24,25,18,7,0.72,1
ENHS_SYN_0038,Grade 7,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0038,Grade 7,Section A,2026-09-07,25,18,7,0.72,1
ENHS_SYN_0038,Grade 7,Section A,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0038,Grade 7,Section A,2026-09-21,25,18,7,0.72,1
ENHS_SYN_0038,Grade 7,Section A,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0038,Grade 7,Section A,2026-10-05,25,18,7,0.72,1
ENHS_SYN_0038,Grade 7,Section A,2026-10-12,25,20,5,0.8,1
ENHS_SYN_0038,Grade 7,Section A,2026-10-19,24,21,3,0.875,1
ENHS_SYN_0039,Grade 7,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0039,Grade 7,Section A,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0039,Grade 7,Section A,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0039,Grade 7,Section A,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0039,Grade 7,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0039,Grade 7,Section A,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0039,Grade 7,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0039,Grade 7,Section A,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0039,Grade 7,Section A,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0039,Grade 7,Section A,2026-10-05,25,25,0,1.0,0
ENHS_SYN_0039,Grade 7,Section A,2026-10-12,25,21,4,0.84,1
ENHS_SYN_0039,Grade 7,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0040,Grade 7,Section A,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0040,Grade 7,Section A,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0040,Grade 7,Section A,2026-08-17,24,23,1,0.9583,1
ENHS_SYN_0040,Grade 7,Section A,2026-08-24,25,23,2,0.92,1
ENHS_SYN_0040,Grade 7,Section A,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0040,Grade 7,Section A,2026-09-07,24,22,2,0.9167,1
ENHS_SYN_0040,Grade 7,Section A,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0040,Grade 7,Section A,2026-09-21,25,21,4,0.84,1
ENHS_SYN_0040,Grade 7,Section A,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0040,Grade 7,Section A,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0040,Grade 7,Section A,2026-10-12,25,22,3,0.88,1
ENHS_SYN_0040,Grade 7,Section A,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0041,Grade 7,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0041,Grade 7,Section A,2026-08-10,25,17,8,0.68,1
ENHS_SYN_0041,Grade 7,Section A,2026-08-17,25,20,5,0.8,1
ENHS_SYN_0041,Grade 7,Section A,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0041,Grade 7,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0041,Grade 7,Section A,2026-09-07,25,15,10,0.6,1
ENHS_SYN_0041,Grade 7,Section A,2026-09-14,25,18,7,0.72,1
ENHS_SYN_0041,Grade 7,Section A,2026-09-21,25,21,4,0.84,1
ENHS_SYN_0041,Grade 7,Section A,2026-09-28,25,18,7,0.72,1
ENHS_SYN_0041,Grade 7,Section A,2026-10-05,25,18,7,0.72,1
ENHS_SYN_0041,Grade 7,Section A,2026-10-12,25,18,7,0.72,1
ENHS_SYN_0041,Grade 7,Section A,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0042,Grade 7,Section A,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0042,Grade 7,Section A,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0042,Grade 7,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0042,Grade 7,Section A,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0042,Grade 7,Section A,2026-08-31,25,25,0,1.0,0
ENHS_SYN_0042,Grade 7,Section A,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0042,Grade 7,Section A,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0042,Grade 7,Section A,2026-09-21,25,21,4,0.84,1
ENHS_SYN_0042,Grade 7,Section A,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0042,Grade 7,Section A,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0042,Grade 7,Section A,2026-10-12,25,25,0,1.0,0
ENHS_SYN_0042,Grade 7,Section A,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0043,Grade 7,Section A,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0043,Grade 7,Section A,2026-08-10,25,20,5,0.8,1
ENHS_SYN_0043,Grade 7,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0043,Grade 7,Section A,2026-08-24,25,25,0,1.0,0
ENHS_SYN_0043,Grade 7,Section A,2026-08-31,25,22,3,0.88,1
ENHS_SYN_0043,Grade 7,Section A,2026-09-07,25,17,8,0.68,1
ENHS_SYN_0043,Grade 7,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0043,Grade 7,Section A,2026-09-21,25,16,9,0.64,1
ENHS_SYN_0043,Grade 7,Section A,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0043,Grade 7,Section A,2026-10-05,25,19,6,0.76,1
ENHS_SYN_0043,Grade 7,Section A,2026-10-12,25,21,4,0.84,1
ENHS_SYN_0043,Grade 7,Section A,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0044,Grade 7,Section A,2026-08-03,25,18,7,0.72,1
ENHS_SYN_0044,Grade 7,Section A,2026-08-10,25,18,7,0.72,1
ENHS_SYN_0044,Grade 7,Section A,2026-08-17,25,20,5,0.8,1
ENHS_SYN_0044,Grade 7,Section A,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0044,Grade 7,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0044,Grade 7,Section A,2026-09-07,25,19,6,0.76,1
ENHS_SYN_0044,Grade 7,Section A,2026-09-14,25,19,6,0.76,1
ENHS_SYN_0044,Grade 7,Section A,2026-09-21,25,18,7,0.72,1
ENHS_SYN_0044,Grade 7,Section A,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0044,Grade 7,Section A,2026-10-05,25,18,7,0.72,1
ENHS_SYN_0044,Grade 7,Section A,2026-10-12,25,17,8,0.68,1
ENHS_SYN_0044,Grade 7,Section A,2026-10-19,25,17,8,0.68,1
ENHS_SYN_0045,Grade 7,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0045,Grade 7,Section A,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0045,Grade 7,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0045,Grade 7,Section A,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0045,Grade 7,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0045,Grade 7,Section A,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0045,Grade 7,Section A,2026-09-14,25,20,5,0.8,1
ENHS_SYN_0045,Grade 7,Section A,2026-09-21,25,18,7,0.72,1
ENHS_SYN_0045,Grade 7,Section A,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0045,Grade 7,Section A,2026-10-05,25,20,5,0.8,1
ENHS_SYN_0045,Grade 7,Section A,2026-10-12,25,21,4,0.84,1
ENHS_SYN_0045,Grade 7,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0046,Grade 7,Section A,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0046,Grade 7,Section A,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0046,Grade 7,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0046,Grade 7,Section A,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0046,Grade 7,Section A,2026-08-31,25,22,3,0.88,1
ENHS_SYN_0046,Grade 7,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0046,Grade 7,Section A,2026-09-14,25,25,0,1.0,0
ENHS_SYN_0046,Grade 7,Section A,2026-09-21,25,21,4,0.84,1
ENHS_SYN_0046,Grade 7,Section A,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0046,Grade 7,Section A,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0046,Grade 7,Section A,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0046,Grade 7,Section A,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0047,Grade 7,Section A,2026-08-03,25,16,9,0.64,1
ENHS_SYN_0047,Grade 7,Section A,2026-08-10,25,16,9,0.64,1
ENHS_SYN_0047,Grade 7,Section A,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0047,Grade 7,Section A,2026-08-24,25,19,6,0.76,1
ENHS_SYN_0047,Grade 7,Section A,2026-08-31,25,20,5,0.8,1
ENHS_SYN_0047,Grade 7,Section A,2026-09-07,25,16,9,0.64,1
ENHS_SYN_0047,Grade 7,Section A,2026-09-14,25,18,7,0.72,1
ENHS_SYN_0047,Grade 7,Section A,2026-09-21,25,20,5,0.8,1
ENHS_SYN_0047,Grade 7,Section A,2026-09-28,25,16,9,0.64,1
ENHS_SYN_0047,Grade 7,Section A,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0047,Grade 7,Section A,2026-10-12,25,18,7,0.72,1
ENHS_SYN_0047,Grade 7,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0048,Grade 7,Section A,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0048,Grade 7,Section A,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0048,Grade 7,Section A,2026-08-17,25,17,8,0.68,1
ENHS_SYN_0048,Grade 7,Section A,2026-08-24,25,16,9,0.64,1
ENHS_SYN_0048,Grade 7,Section A,2026-08-31,25,22,3,0.88,1
ENHS_SYN_0048,Grade 7,Section A,2026-09-07,25,19,6,0.76,1
ENHS_SYN_0048,Grade 7,Section A,2026-09-14,25,16,9,0.64,1
ENHS_SYN_0048,Grade 7,Section A,2026-09-21,25,18,7,0.72,1
ENHS_SYN_0048,Grade 7,Section A,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0048,Grade 7,Section A,2026-10-05,25,20,5,0.8,1
ENHS_SYN_0048,Grade 7,Section A,2026-10-12,25,18,7,0.72,1
ENHS_SYN_0048,Grade 7,Section A,2026-10-19,25,17,8,0.68,1
ENHS_SYN_0049,Grade 7,Section A,2026-08-03,25,19,6,0.76,1
ENHS_SYN_0049,Grade 7,Section A,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0049,Grade 7,Section A,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0049,Grade 7,Section A,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0049,Grade 7,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0049,Grade 7,Section A,2026-09-07,25,19,6,0.76,1
ENHS_SYN_0049,Grade 7,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0049,Grade 7,Section A,2026-09-21,25,18,7,0.72,1
ENHS_SYN_0049,Grade 7,Section A,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0049,Grade 7,Section A,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0049,Grade 7,Section A,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0049,Grade 7,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0050,Grade 7,Section A,2026-08-03,25,16,9,0.64,1
ENHS_SYN_0050,Grade 7,Section A,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0050,Grade 7,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0050,Grade 7,Section A,2026-08-24,25,18,7,0.72,1
ENHS_SYN_0050,Grade 7,Section A,2026-08-31,25,18,7,0.72,1
ENHS_SYN_0050,Grade 7,Section A,2026-09-07,25,19,6,0.76,1
ENHS_SYN_0050,Grade 7,Section A,2026-09-14,25,18,7,0.72,1
ENHS_SYN_0050,Grade 7,Section A,2026-09-21,24,20,4,0.8333,1
ENHS_SYN_0050,Grade 7,Section A,2026-09-28,25,17,8,0.68,1
ENHS_SYN_0050,Grade 7,Section A,2026-10-05,25,20,5,0.8,1
ENHS_SYN_0050,Grade 7,Section A,2026-10-12,25,19,6,0.76,1
ENHS_SYN_0050,Grade 7,Section A,2026-10-19,25,19,6,0.76,1
ENHS_SYN_0051,Grade 7,Section B,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0051,Grade 7,Section B,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0051,Grade 7,Section B,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0051,Grade 7,Section B,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0051,Grade 7,Section B,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0051,Grade 7,Section B,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0051,Grade 7,Section B,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0051,Grade 7,Section B,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0051,Grade 7,Section B,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0051,Grade 7,Section B,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0051,Grade 7,Section B,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0051,Grade 7,Section B,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0052,Grade 7,Section B,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0052,Grade 7,Section B,2026-08-10,25,25,0,1.0,0
ENHS_SYN_0052,Grade 7,Section B,2026-08-17,25,19,6,0.76,1
ENHS_SYN_0052,Grade 7,Section B,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0052,Grade 7,Section B,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0052,Grade 7,Section B,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0052,Grade 7,Section B,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0052,Grade 7,Section B,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0052,Grade 7,Section B,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0052,Grade 7,Section B,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0052,Grade 7,Section B,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0052,Grade 7,Section B,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0053,Grade 7,Section B,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0053,Grade 7,Section B,2026-08-10,25,20,5,0.8,1
ENHS_SYN_0053,Grade 7,Section B,2026-08-17,25,17,8,0.68,1
ENHS_SYN_0053,Grade 7,Section B,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0053,Grade 7,Section B,2026-08-31,25,19,6,0.76,1
ENHS_SYN_0053,Grade 7,Section B,2026-09-07,25,20,5,0.8,1
ENHS_SYN_0053,Grade 7,Section B,2026-09-14,25,14,11,0.56,1
ENHS_SYN_0053,Grade 7,Section B,2026-09-21,25,21,4,0.84,1
ENHS_SYN_0053,Grade 7,Section B,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0053,Grade 7,Section B,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0053,Grade 7,Section B,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0053,Grade 7,Section B,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0054,Grade 7,Section B,2026-08-03,25,19,6,0.76,1
ENHS_SYN_0054,Grade 7,Section B,2026-08-10,25,19,6,0.76,1
ENHS_SYN_0054,Grade 7,Section B,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0054,Grade 7,Section B,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0054,Grade 7,Section B,2026-08-31,25,17,8,0.68,1
ENHS_SYN_0054,Grade 7,Section B,2026-09-07,25,18,7,0.72,1
ENHS_SYN_0054,Grade 7,Section B,2026-09-14,25,12,13,0.48,1
ENHS_SYN_0054,Grade 7,Section B,2026-09-21,25,19,6,0.76,1
ENHS_SYN_0054,Grade 7,Section B,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0054,Grade 7,Section B,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0054,Grade 7,Section B,2026-10-12,25,14,11,0.56,1
ENHS_SYN_0054,Grade 7,Section B,2026-10-19,25,18,7,0.72,1
ENHS_SYN_0055,Grade 7,Section B,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0055,Grade 7,Section B,2026-08-10,25,24,1,0.96,1
ENHS_SYN_0055,Grade 7,Section B,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0055,Grade 7,Section B,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0055,Grade 7,Section B,2026-08-31,24,22,2,0.9167,1
ENHS_SYN_0055,Grade 7,Section B,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0055,Grade 7,Section B,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0055,Grade 7,Section B,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0055,Grade 7,Section B,2026-09-28,24,20,4,0.8333,1
ENHS_SYN_0055,Grade 7,Section B,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0055,Grade 7,Section B,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0055,Grade 7,Section B,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0056,Grade 7,Section B,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0056,Grade 7,Section B,2026-08-10,25,24,1,0.96,1
ENHS_SYN_0056,Grade 7,Section B,2026-08-17,25,25,0,1.0,0
ENHS_SYN_0056,Grade 7,Section B,2026-08-24,25,25,0,1.0,0
ENHS_SYN_0056,Grade 7,Section B,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0056,Grade 7,Section B,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0056,Grade 7,Section B,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0056,Grade 7,Section B,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0056,Grade 7,Section B,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0056,Grade 7,Section B,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0056,Grade 7,Section B,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0056,Grade 7,Section B,2026-10-19,25,25,0,1.0,0
ENHS_SYN_0057,Grade 7,Section B,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0057,Grade 7,Section B,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0057,Grade 7,Section B,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0057,Grade 7,Section B,2026-08-24,25,19,6,0.76,1
ENHS_SYN_0057,Grade 7,Section B,2026-08-31,25,23,2,0.92,1
