Student_ID,Subject,Subject_Total_Sessions,Subject_Present_Count,Subject_Absence_Count,Subject_Attendance_Rate
ENHS_SYN_0403,Subject A,60,56,4,0.9333
ENHS_SYN_0403,Subject B,59,56,3,0.9492
ENHS_SYN_0403,Subject C,60,53,7,0.8833
ENHS_SYN_0403,Subject D,60,50,10,0.8333
ENHS_SYN_0403,Subject E,60,50,10,0.8333
ENHS_SYN_0404,Subject A,60,55,5,0.9167
ENHS_SYN_0404,Subject B,60,59,1,0.9833
ENHS_SYN_0404,Subject C,60,56,4,0.9333
ENHS_SYN_0404,Subject D,60,57,3,0.95
ENHS_SYN_0404,Subject E,60,58,2,0.9667
ENHS_SYN_0405,Subject A,60,53,7,0.8833
ENHS_SYN_0405,Subject B,60,56,4,0.9333
ENHS_SYN_0405,Subject C,60,56,4,0.9333
ENHS_SYN_0405,Subject D,60,54,6,0.9
ENHS_SYN_0405,Subject E,60,54,6,0.9
ENHS_SYN_0406,Subject A,60,39,21,0.65
ENHS_SYN_0406,Subject B,60,46,14,0.7667
ENHS_SYN_0406,Subject C,59,45,14,0.7627
ENHS_SYN_0406,Subject D,60,44,16,0.7333
ENHS_SYN_0406,Subject E,59,39,20,0.661
ENHS_SYN_0407,Subject A,60,51,9,0.85
ENHS_SYN_0407,Subject B,60,52,8,0.8667
ENHS_SYN_0407,Subject C,60,55,5,0.9167
ENHS_SYN_0407,Subject D,59,47,12,0.7966
ENHS_SYN_0407,Subject E,60,55,5,0.9167
ENHS_SYN_0408,Subject A,60,53,7,0.8833
ENHS_SYN_0408,Subject B,60,55,5,0.9167
ENHS_SYN_0408,Subject C,58,53,5,0.9138
ENHS_SYN_0408,Subject D,60,55,5,0.9167
ENHS_SYN_0408,Subject E,60,55,5,0.9167
ENHS_SYN_0409,Subject A,60,60,0,1.0
ENHS_SYN_0409,Subject B,60,57,3,0.95
ENHS_SYN_0409,Subject C,59,55,4,0.9322
ENHS_SYN_0409,Subject D,60,58,2,0.9667
ENHS_SYN_0409,Subject E,59,57,2,0.9661
ENHS_SYN_0410,Subject A,60,40,20,0.6667
ENHS_SYN_0410,Subject B,60,40,20,0.6667
ENHS_SYN_0410,Subject C,60,39,21,0.65
ENHS_SYN_0410,Subject D,60,37,23,0.6167
ENHS_SYN_0410,Subject E,60,47,13,0.7833
ENHS_SYN_0411,Subject A,60,53,7,0.8833
ENHS_SYN_0411,Subject B,60,53,7,0.8833
ENHS_SYN_0411,Subject C,60,52,8,0.8667
ENHS_SYN_0411,Subject D,60,54,6,0.9
ENHS_SYN_0411,Subject E,60,53,7,0.8833
ENHS_SYN_0412,Subject A,60,60,0,1.0
ENHS_SYN_0412,Subject B,60,58,2,0.9667
ENHS_SYN_0412,Subject C,60,57,3,0.95
ENHS_SYN_0412,Subject D,59,59,0,1.0
ENHS_SYN_0412,Subject E,60,59,1,0.9833
ENHS_SYN_0413,Subject A,60,49,11,0.8167
ENHS_SYN_0413,Subject B,60,52,8,0.8667
ENHS_SYN_0413,Subject C,60,51,9,0.85
ENHS_SYN_0413,Subject D,60,55,5,0.9167
ENHS_SYN_0413,Subject E,60,49,11,0.8167
ENHS_SYN_0414,Subject A,60,53,7,0.8833
ENHS_SYN_0414,Subject B,60,58,2,0.9667
ENHS_SYN_0414,Subject C,60,55,5,0.9167
ENHS_SYN_0414,Subject D,60,50,10,0.8333
ENHS_SYN_0414,Subject E,60,55,5,0.9167
ENHS_SYN_0415,Subject A,60,54,6,0.9
ENHS_SYN_0415,Subject B,60,52,8,0.8667
ENHS_SYN_0415,Subject C,60,53,7,0.8833
ENHS_SYN_0415,Subject D,60,51,9,0.85
ENHS_SYN_0415,Subject E,60,50,10,0.8333
ENHS_SYN_0416,Subject A,60,51,9,0.85
ENHS_SYN_0416,Subject B,60,43,17,0.7167
ENHS_SYN_0416,Subject C,60,53,7,0.8833
ENHS_SYN_0416,Subject D,60,46,14,0.7667
ENHS_SYN_0416,Subject E,60,51,9,0.85
ENHS_SYN_0417,Subject A,60,39,21,0.65
ENHS_SYN_0417,Subject B,60,43,17,0.7167
ENHS_SYN_0417,Subject C,60,42,18,0.7
ENHS_SYN_0417,Subject D,60,37,23,0.6167
ENHS_SYN_0417,Subject E,60,42,18,0.7
ENHS_SYN_0418,Subject A,60,53,7,0.8833
ENHS_SYN_0418,Subject B,60,53,7,0.8833
ENHS_SYN_0418,Subject C,60,53,7,0.8833
ENHS_SYN_0418,Subject D,60,49,11,0.8167
ENHS_SYN_0418,Subject E,60,50,10,0.8333
ENHS_SYN_0419,Subject A,60,59,1,0.9833
ENHS_SYN_0419,Subject B,60,59,1,0.9833
ENHS_SYN_0419,Subject C,60,57,3,0.95
ENHS_SYN_0419,Subject D,60,56,4,0.9333
ENHS_SYN_0419,Subject E,60,55,5,0.9167
ENHS_SYN_0420,Subject A,59,54,5,0.9153
ENHS_SYN_0420,Subject B,60,56,4,0.9333
ENHS_SYN_0420,Subject C,60,50,10,0.8333
ENHS_SYN_0420,Subject D,60,54,6,0.9
ENHS_SYN_0420,Subject E,60,54,6,0.9
ENHS_SYN_0421,Subject A,60,46,14,0.7667
ENHS_SYN_0421,Subject B,60,45,15,0.75
ENHS_SYN_0421,Subject C,60,50,10,0.8333
ENHS_SYN_0421,Subject D,60,46,14,0.7667
ENHS_SYN_0421,Subject E,60,46,14,0.7667
ENHS_SYN_0422,Subject A,60,57,3,0.95
ENHS_SYN_0422,Subject B,59,58,1,0.9831
ENHS_SYN_0422,Subject C,60,58,2,0.9667
ENHS_SYN_0422,Subject D,60,58,2,0.9667
ENHS_SYN_0422,Subject E,60,57,3,0.95
ENHS_SYN_0423,Subject A,60,55,5,0.9167
ENHS_SYN_0423,Subject B,60,51,9,0.85
ENHS_SYN_0423,Subject C,60,44,16,0.7333
ENHS_SYN_0423,Subject D,60,53,7,0.8833
ENHS_SYN_0423,Subject E,60,55,5,0.9167
ENHS_SYN_0424,Subject A,60,56,4,0.9333
ENHS_SYN_0424,Subject B,60,58,2,0.9667
ENHS_SYN_0424,Subject C,60,53,7,0.8833
ENHS_SYN_0424,Subject D,60,53,7,0.8833
ENHS_SYN_0424,Subject E,60,50,10,0.8333
ENHS_SYN_0425,Subject A,60,59,1,0.9833
ENHS_SYN_0425,Subject B,60,57,3,0.95
ENHS_SYN_0425,Subject C,60,58,2,0.9667
ENHS_SYN_0425,Subject D,60,59,1,0.9833
ENHS_SYN_0425,Subject E,60,56,4,0.9333
ENHS_SYN_0426,Subject A,60,46,14,0.7667
ENHS_SYN_0426,Subject B,60,49,11,0.8167
ENHS_SYN_0426,Subject C,60,43,17,0.7167
ENHS_SYN_0426,Subject D,59,45,14,0.7627
ENHS_SYN_0426,Subject E,60,45,15,0.75
ENHS_SYN_0427,Subject A,60,55,5,0.9167
ENHS_SYN_0427,Subject B,60,57,3,0.95
ENHS_SYN_0427,Subject C,60,57,3,0.95
ENHS_SYN_0427,Subject D,59,55,4,0.9322
ENHS_SYN_0427,Subject E,60,56,4,0.9333
ENHS_SYN_0428,Subject A,60,48,12,0.8
ENHS_SYN_0428,Subject B,60,52,8,0.8667
ENHS_SYN_0428,Subject C,60,44,16,0.7333
ENHS_SYN_0428,Subject D,59,44,15,0.7458
ENHS_SYN_0428,Subject E,60,42,18,0.7
ENHS_SYN_0429,Subject A,60,58,2,0.9667
ENHS_SYN_0429,Subject B,60,58,2,0.9667
ENHS_SYN_0429,Subject C,60,56,4,0.9333
ENHS_SYN_0429,Subject D,58,52,6,0.8966
ENHS_SYN_0429,Subject E,60,53,7,0.8833
ENHS_SYN_0430,Subject A,60,59,1,0.9833
ENHS_SYN_0430,Subject B,60,55,5,0.9167
ENHS_SYN_0430,Subject C,60,55,5,0.9167
ENHS_SYN_0430,Subject D,60,52,8,0.8667
ENHS_SYN_0430,Subject E,60,54,6,0.9
ENHS_SYN_0431,Subject A,60,46,14,0.7667
ENHS_SYN_0431,Subject B,60,48,12,0.8
ENHS_SYN_0431,Subject C,60,45,15,0.75
ENHS_SYN_0431,Subject D,60,42,18,0.7
ENHS_SYN_0431,Subject E,60,46,14,0.7667
ENHS_SYN_0432,Subject A,59,51,8,0.8644
ENHS_SYN_0432,Subject B,60,49,11,0.8167
ENHS_SYN_0432,Subject C,58,45,13,0.7759
ENHS_SYN_0432,Subject D,60,45,15,0.75
ENHS_SYN_0432,Subject E,60,49,11,0.8167
ENHS_SYN_0433,Subject A,60,54,6,0.9
ENHS_SYN_0433,Subject B,60,51,9,0.85
ENHS_SYN_0433,Subject C,60,54,6,0.9
ENHS_SYN_0433,Subject D,60,51,9,0.85
ENHS_SYN_0433,Subject E,60,54,6,0.9
ENHS_SYN_0434,Subject A,60,50,10,0.8333
ENHS_SYN_0434,Subject B,60,50,10,0.8333
ENHS_SYN_0434,Subject C,60,56,4,0.9333
ENHS_SYN_0434,Subject D,60,50,10,0.8333
ENHS_SYN_0434,Subject E,60,53,7,0.8833
ENHS_SYN_0435,Subject A,60,48,12,0.8
ENHS_SYN_0435,Subject B,59,44,15,0.7458
ENHS_SYN_0435,Subject C,59,44,15,0.7458
ENHS_SYN_0435,Subject D,60,50,10,0.8333
ENHS_SYN_0435,Subject E,59,42,17,0.7119
ENHS_SYN_0436,Subject A,60,53,7,0.8833
ENHS_SYN_0436,Subject B,60,58,2,0.9667
ENHS_SYN_0436,Subject C,60,52,8,0.8667
ENHS_SYN_0436,Subject D,60,53,7,0.8833
ENHS_SYN_0436,Subject E,60,47,13,0.7833
ENHS_SYN_0437,Subject A,60,47,13,0.7833
ENHS_SYN_0437,Subject B,60,49,11,0.8167
ENHS_SYN_0437,Subject C,60,53,7,0.8833
ENHS_SYN_0437,Subject D,60,49,11,0.8167
ENHS_SYN_0437,Subject E,60,47,13,0.7833
ENHS_SYN_0438,Subject A,60,50,10,0.8333
ENHS_SYN_0438,Subject B,60,53,7,0.8833
ENHS_SYN_0438,Subject C,60,47,13,0.7833
ENHS_SYN_0438,Subject D,60,50,10,0.8333
ENHS_SYN_0438,Subject E,60,53,7,0.8833
ENHS_SYN_0439,Subject A,60,47,13,0.7833
ENHS_SYN_0439,Subject B,60,55,5,0.9167
ENHS_SYN_0439,Subject C,60,49,11,0.8167
ENHS_SYN_0439,Subject D,60,50,10,0.8333
ENHS_SYN_0439,Subject E,60,50,10,0.8333
ENHS_SYN_0440,Subject A,60,59,1,0.9833
ENHS_SYN_0440,Subject B,60,57,3,0.95
ENHS_SYN_0440,Subject C,60,58,2,0.9667
ENHS_SYN_0440,Subject D,60,56,4,0.9333
ENHS_SYN_0440,Subject E,60,57,3,0.95
ENHS_SYN_0441,Subject A,60,50,10,0.8333
ENHS_SYN_0441,Subject B,60,51,9,0.85
ENHS_SYN_0441,Subject C,60,47,13,0.7833
ENHS_SYN_0441,Subject D,59,52,7,0.8814
ENHS_SYN_0441,Subject E,60,47,13,0.7833
ENHS_SYN_0442,Subject A,60,49,11,0.8167
ENHS_SYN_0442,Subject B,60,53,7,0.8833
ENHS_SYN_0442,Subject C,60,51,9,0.85
ENHS_SYN_0442,Subject D,60,50,10,0.8333
ENHS_SYN_0442,Subject E,60,51,9,0.85
ENHS_SYN_0443,Subject A,60,50,10,0.8333
ENHS_SYN_0443,Subject B,59,47,12,0.7966
ENHS_SYN_0443,Subject C,60,47,13,0.7833
ENHS_SYN_0443,Subject D,59,42,17,0.7119
ENHS_SYN_0443,Subject E,60,50,10,0.8333
ENHS_SYN_0444,Subject A,59,47,12,0.7966
ENHS_SYN_0444,Subject B,60,39,21,0.65
ENHS_SYN_0444,Subject C,59,40,19,0.678
ENHS_SYN_0444,Subject D,60,43,17,0.7167
ENHS_SYN_0444,Subject E,60,47,13,0.7833
ENHS_SYN_0445,Subject A,60,54,6,0.9
ENHS_SYN_0445,Subject B,60,54,6,0.9
ENHS_SYN_0445,Subject C,60,56,4,0.9333
ENHS_SYN_0445,Subject D,60,56,4,0.9333
ENHS_SYN_0445,Subject E,60,53,7,0.8833
ENHS_SYN_0446,Subject A,60,54,6,0.9
ENHS_SYN_0446,Subject B,60,48,12,0.8
ENHS_SYN_0446,Subject C,60,50,10,0.8333
ENHS_SYN_0446,Subject D,60,53,7,0.8833
ENHS_SYN_0446,Subject E,60,50,10,0.8333
ENHS_SYN_0447,Subject A,60,52,8,0.8667
ENHS_SYN_0447,Subject B,60,54,6,0.9
ENHS_SYN_0447,Subject C,60,54,6,0.9
ENHS_SYN_0447,Subject D,60,54,6,0.9
ENHS_SYN_0447,Subject E,60,54,6,0.9
ENHS_SYN_0448,Subject A,60,51,9,0.85
ENHS_SYN_0448,Subject B,60,45,15,0.75
ENHS_SYN_0448,Subject C,60,49,11,0.8167
ENHS_SYN_0448,Subject D,59,49,10,0.8305
ENHS_SYN_0448,Subject E,60,50,10,0.8333
ENHS_SYN_0449,Subject A,60,57,3,0.95
ENHS_SYN_0449,Subject B,60,53,7,0.8833
ENHS_SYN_0449,Subject C,60,55,5,0.9167
ENHS_SYN_0449,Subject D,60,52,8,0.8667
ENHS_SYN_0449,Subject E,60,51,9,0.85
ENHS_SYN_0450,Subject A,60,59,1,0.9833
ENHS_SYN_0450,Subject B,60,58,2,0.9667
ENHS_SYN_0450,Subject C,60,55,5,0.9167
ENHS_SYN_0450,Subject D,60,57,3,0.95
ENHS_SYN_0450,Subject E,60,53,7,0.8833
ENHS_SYN_0451,Subject A,60,45,15,0.75
ENHS_SYN_0451,Subject B,59,45,14,0.7627
ENHS_SYN_0451,Subject C,59,42,17,0.7119
ENHS_SYN_0451,Subject D,59,47,12,0.7966
ENHS_SYN_0451,Subject E,60,43,17,0.7167
ENHS_SYN_0452,Subject A,60,43,17,0.7167
ENHS_SYN_0452,Subject B,60,37,23,0.6167
ENHS_SYN_0452,Subject C,60,43,17,0.7167
ENHS_SYN_0452,Subject D,60,44,16,0.7333
ENHS_SYN_0452,Subject E,60,42,18,0.7
ENHS_SYN_0453,Subject A,60,55,5,0.9167
ENHS_SYN_0453,Subject B,60,51,9,0.85
ENHS_SYN_0453,Subject C,60,54,6,0.9
ENHS_SYN_0453,Subject D,60,54,6,0.9
ENHS_SYN_0453,Subject E,60,53,7,0.8833
ENHS_SYN_0454,Subject A,60,58,2,0.9667
ENHS_SYN_0454,Subject B,60,59,1,0.9833
ENHS_SYN_0454,Subject C,60,60,0,1.0
ENHS_SYN_0454,Subject D,60,59,1,0.9833
ENHS_SYN_0454,Subject E,60,57,3,0.95
ENHS_SYN_0455,Subject A,60,53,7,0.8833
ENHS_SYN_0455,Subject B,60,56,4,0.9333
ENHS_SYN_0455,Subject C,60,54,6,0.9
ENHS_SYN_0455,Subject D,60,53,7,0.8833
ENHS_SYN_0455,Subject E,60,53,7,0.8833
ENHS_SYN_0456,Subject A,60,54,6,0.9
ENHS_SYN_0456,Subject B,59,55,4,0.9322
ENHS_SYN_0456,Subject C,60,55,5,0.9167
ENHS_SYN_0456,Subject D,60,52,8,0.8667
ENHS_SYN_0456,Subject E,60,54,6,0.9
ENHS_SYN_0457,Subject A,60,56,4,0.9333
ENHS_SYN_0457,Subject B,60,56,4,0.9333
ENHS_SYN_0457,Subject C,60,56,4,0.9333
ENHS_SYN_0457,Subject D,60,54,6,0.9
ENHS_SYN_0457,Subject E,60,55,5,0.9167
ENHS_SYN_0458,Subject A,60,37,23,0.6167
ENHS_SYN_0458,Subject B,60,51,9,0.85
ENHS_SYN_0458,Subject C,60,35,25,0.5833
ENHS_SYN_0458,Subject D,60,47,13,0.7833
ENHS_SYN_0458,Subject E,60,43,17,0.7167
ENHS_SYN_0459,Subject A,60,44,16,0.7333
ENHS_SYN_0459,Subject B,60,50,10,0.8333
ENHS_SYN_0459,Subject C,60,49,11,0.8167
ENHS_SYN_0459,Subject D,60,46,14,0.7667
ENHS_SYN_0459,Subject E,60,41,19,0.6833
ENHS_SYN_0460,Subject A,60,56,4,0.9333
ENHS_SYN_0460,Subject B,60,57,3,0.95
ENHS_SYN_0460,Subject C,60,53,7,0.8833
ENHS_SYN_0460,Subject D,60,51,9,0.85
ENHS_SYN_0460,Subject E,60,53,7,0.8833
ENHS_SYN_0461,Subject A,59,46,13,0.7797
ENHS_SYN_0461,Subject B,59,48,11,0.8136
ENHS_SYN_0461,Subject C,60,43,17,0.7167
ENHS_SYN_0461,Subject D,60,53,7,0.8833
ENHS_SYN_0461,Subject E,60,46,14,0.7667
ENHS_SYN_0462,Subject A,60,54,6,0.9
ENHS_SYN_0462,Subject B,60,54,6,0.9
ENHS_SYN_0462,Subject C,60,49,11,0.8167
ENHS_SYN_0462,Subject D,60,54,6,0.9
ENHS_SYN_0462,Subject E,60,54,6,0.9
ENHS_SYN_0463,Subject A,60,56,4,0.9333
ENHS_SYN_0463,Subject B,60,56,4,0.9333
ENHS_SYN_0463,Subject C,60,56,4,0.9333
ENHS_SYN_0463,Subject D,60,56,4,0.9333
ENHS_SYN_0463,Subject E,60,55,5,0.9167
ENHS_SYN_0464,Subject A,60,51,9,0.85
ENHS_SYN_0464,Subject B,60,50,10,0.8333
ENHS_SYN_0464,Subject C,60,45,15,0.75
ENHS_SYN_0464,Subject D,60,49,11,0.8167
ENHS_SYN_0464,Subject E,60,45,15,0.75
ENHS_SYN_0465,Subject A,60,51,9,0.85
ENHS_SYN_0465,Subject B,60,50,10,0.8333
ENHS_SYN_0465,Subject C,60,54,6,0.9
ENHS_SYN_0465,Subject D,60,47,13,0.7833
ENHS_SYN_0465,Subject E,59,53,6,0.8983
ENHS_SYN_0466,Subject A,60,49,11,0.8167
ENHS_SYN_0466,Subject B,60,47,13,0.7833
ENHS_SYN_0466,Subject C,60,43,17,0.7167
ENHS_SYN_0466,Subject D,60,44,16,0.7333
ENHS_SYN_0466,Subject E,60,43,17,0.7167
ENHS_SYN_0467,Subject A,60,55,5,0.9167
ENHS_SYN_0467,Subject B,60,57,3,0.95
ENHS_SYN_0467,Subject C,60,57,3,0.95
ENHS_SYN_0467,Subject D,60,57,3,0.95
ENHS_SYN_0467,Subject E,60,57,3,0.95
ENHS_SYN_0468,Subject A,60,47,13,0.7833
ENHS_SYN_0468,Subject B,59,44,15,0.7458
ENHS_SYN_0468,Subject C,59,47,12,0.7966
ENHS_SYN_0468,Subject D,59,48,11,0.8136
ENHS_SYN_0468,Subject E,60,47,13,0.7833
ENHS_SYN_0469,Subject A,60,55,5,0.9167
ENHS_SYN_0469,Subject B,60,56,4,0.9333
ENHS_SYN_0469,Subject C,60,55,5,0.9167
ENHS_SYN_0469,Subject D,60,50,10,0.8333
ENHS_SYN_0469,Subject E,60,53,7,0.8833
ENHS_SYN_0470,Subject A,60,57,3,0.95
ENHS_SYN_0470,Subject B,60,54,6,0.9
ENHS_SYN_0470,Subject C,60,57,3,0.95
ENHS_SYN_0470,Subject D,60,55,5,0.9167
ENHS_SYN_0470,Subject E,59,56,3,0.9492
ENHS_SYN_0471,Subject A,60,48,12,0.8
ENHS_SYN_0471,Subject B,60,53,7,0.8833
ENHS_SYN_0471,Subject C,60,47,13,0.7833
ENHS_SYN_0471,Subject D,60,45,15,0.75
ENHS_SYN_0471,Subject E,60,52,8,0.8667
ENHS_SYN_0472,Subject A,60,57,3,0.95
ENHS_SYN_0472,Subject B,60,56,4,0.9333
ENHS_SYN_0472,Subject C,60,53,7,0.8833
ENHS_SYN_0472,Subject D,60,52,8,0.8667
ENHS_SYN_0472,Subject E,60,50,10,0.8333
ENHS_SYN_0473,Subject A,60,47,13,0.7833
ENHS_SYN_0473,Subject B,60,52,8,0.8667
ENHS_SYN_0473,Subject C,60,50,10,0.8333
ENHS_SYN_0473,Subject D,60,52,8,0.8667
ENHS_SYN_0473,Subject E,60,42,18,0.7
ENHS_SYN_0474,Subject A,60,55,5,0.9167
ENHS_SYN_0474,Subject B,60,58,2,0.9667
ENHS_SYN_0474,Subject C,59,56,3,0.9492
ENHS_SYN_0474,Subject D,60,54,6,0.9
ENHS_SYN_0474,Subject E,60,52,8,0.8667
ENHS_SYN_0475,Subject A,59,48,11,0.8136
ENHS_SYN_0475,Subject B,59,48,11,0.8136
ENHS_SYN_0475,Subject C,59,39,20,0.661
ENHS_SYN_0475,Subject D,60,39,21,0.65
ENHS_SYN_0475,Subject E,60,41,19,0.6833
ENHS_SYN_0476,Subject A,60,46,14,0.7667
ENHS_SYN_0476,Subject B,60,50,10,0.8333
ENHS_SYN_0476,Subject C,60,50,10,0.8333
ENHS_SYN_0476,Subject D,60,43,17,0.7167
ENHS_SYN_0476,Subject E,60,43,17,0.7167
ENHS_SYN_0477,Subject A,60,57,3,0.95
ENHS_SYN_0477,Subject B,60,57,3,0.95
ENHS_SYN_0477,Subject C,60,57,3,0.95
ENHS_SYN_0477,Subject D,60,55,5,0.9167
ENHS_SYN_0477,Subject E,60,55,5,0.9167
ENHS_SYN_0478,Subject A,60,59,1,0.9833
ENHS_SYN_0478,Subject B,60,55,5,0.9167
ENHS_SYN_0478,Subject C,60,54,6,0.9
ENHS_SYN_0478,Subject D,60,57,3,0.95
ENHS_SYN_0478,Subject E,60,53,7,0.8833
ENHS_SYN_0479,Subject A,60,55,5,0.9167
ENHS_SYN_0479,Subject B,60,54,6,0.9
ENHS_SYN_0479,Subject C,60,54,6,0.9
ENHS_SYN_0479,Subject D,59,56,3,0.9492
ENHS_SYN_0479,Subject E,60,55,5,0.9167
ENHS_SYN_0480,Subject A,59,56,3,0.9492
ENHS_SYN_0480,Subject B,60,55,5,0.9167
ENHS_SYN_0480,Subject C,60,51,9,0.85
ENHS_SYN_0480,Subject D,60,46,14,0.7667
ENHS_SYN_0480,Subject E,60,53,7,0.8833
ENHS_SYN_0481,Subject A,60,47,13,0.7833
ENHS_SYN_0481,Subject B,60,49,11,0.8167
ENHS_SYN_0481,Subject C,60,43,17,0.7167
ENHS_SYN_0481,Subject D,60,50,10,0.8333
ENHS_SYN_0481,Subject E,59,44,15,0.7458
ENHS_SYN_0482,Subject A,60,42,18,0.7
ENHS_SYN_0482,Subject B,60,51,9,0.85
ENHS_SYN_0482,Subject C,60,50,10,0.8333
ENHS_SYN_0482,Subject D,60,47,13,0.7833
ENHS_SYN_0482,Subject E,60,51,9,0.85
ENHS_SYN_0483,Subject A,59,59,0,1.0
ENHS_SYN_0483,Subject B,60,59,1,0.9833
ENHS_SYN_0483,Subject C,60,60,0,1.0
ENHS_SYN_0483,Subject D,60,59,1,0.9833
ENHS_SYN_0483,Subject E,60,60,0,1.0
ENHS_SYN_0484,Subject A,60,58,2,0.9667
ENHS_SYN_0484,Subject B,59,54,5,0.9153
ENHS_SYN_0484,Subject C,60,58,2,0.9667
ENHS_SYN_0484,Subject D,60,59,1,0.9833
ENHS_SYN_0484,Subject E,60,57,3,0.95
ENHS_SYN_0485,Subject A,60,53,7,0.8833
ENHS_SYN_0485,Subject B,60,55,5,0.9167
ENHS_SYN_0485,Subject C,60,56,4,0.9333
ENHS_SYN_0485,Subject D,60,55,5,0.9167
ENHS_SYN_0485,Subject E,60,53,7,0.8833
ENHS_SYN_0486,Subject A,60,57,3,0.95
ENHS_SYN_0486,Subject B,60,57,3,0.95
ENHS_SYN_0486,Subject C,60,59,1,0.9833
ENHS_SYN_0486,Subject D,60,49,11,0.8167
ENHS_SYN_0486,Subject E,59,53,6,0.8983
ENHS_SYN_0487,Subject A,60,60,0,1.0
ENHS_SYN_0487,Subject B,60,59,1,0.9833
ENHS_SYN_0487,Subject C,60,59,1,0.9833
ENHS_SYN_0487,Subject D,60,57,3,0.95
ENHS_SYN_0487,Subject E,60,58,2,0.9667
ENHS_SYN_0488,Subject A,60,53,7,0.8833
ENHS_SYN_0488,Subject B,60,53,7,0.8833
ENHS_SYN_0488,Subject C,60,42,18,0.7
ENHS_SYN_0488,Subject D,60,46,14,0.7667
ENHS_SYN_0488,Subject E,60,46,14,0.7667
ENHS_SYN_0489,Subject A,60,57,3,0.95
ENHS_SYN_0489,Subject B,60,58,2,0.9667
ENHS_SYN_0489,Subject C,60,55,5,0.9167
ENHS_SYN_0489,Subject D,59,57,2,0.9661
ENHS_SYN_0489,Subject E,59,57,2,0.9661
ENHS_SYN_0490,Subject A,60,48,12,0.8
ENHS_SYN_0490,Subject B,60,50,10,0.8333
ENHS_SYN_0490,Subject C,59,43,16,0.7288
ENHS_SYN_0490,Subject D,60,46,14,0.7667
ENHS_SYN_0490,Subject E,60,46,14,0.7667
ENHS_SYN_0491,Subject A,60,59,1,0.9833
ENHS_SYN_0491,Subject B,60,54,6,0.9
ENHS_SYN_0491,Subject C,60,56,4,0.9333
ENHS_SYN_0491,Subject D,60,54,6,0.9
ENHS_SYN_0491,Subject E,60,54,6,0.9
ENHS_SYN_0492,Subject A,59,54,5,0.9153
ENHS_SYN_0492,Subject B,60,58,2,0.9667
ENHS_SYN_0492,Subject C,60,48,12,0.8
ENHS_SYN_0492,Subject D,60,49,11,0.8167
ENHS_SYN_0492,Subject E,60,49,11,0.8167
ENHS_SYN_0493,Subject A,60,59,1,0.9833
ENHS_SYN_0493,Subject B,60,53,7,0.8833
ENHS_SYN_0493,Subject C,60,57,3,0.95
ENHS_SYN_0493,Subject D,60,51,9,0.85
ENHS_SYN_0493,Subject E,60,49,11,0.8167
ENHS_SYN_0494,Subject A,60,43,17,0.7167
ENHS_SYN_0494,Subject B,60,44,16,0.7333
ENHS_SYN_0494,Subject C,60,44,16,0.7333
ENHS_SYN_0494,Subject D,60,36,24,0.6
ENHS_SYN_0494,Subject E,60,42,18,0.7
ENHS_SYN_0495,Subject A,59,59,0,1.0
ENHS_SYN_0495,Subject B,60,57,3,0.95
ENHS_SYN_0495,Subject C,60,59,1,0.9833
ENHS_SYN_0495,Subject D,60,58,2,0.9667
ENHS_SYN_0495,Subject E,60,60,0,1.0
ENHS_SYN_0496,Subject A,60,51,9,0.85
ENHS_SYN_0496,Subject B,60,53,7,0.8833
ENHS_SYN_0496,Subject C,60,54,6,0.9
ENHS_SYN_0496,Subject D,59,45,14,0.7627
ENHS_SYN_0496,Subject E,60,43,17,0.7167
ENHS_SYN_0497,Subject A,60,50,10,0.8333
ENHS_SYN_0497,Subject B,60,51,9,0.85
ENHS_SYN_0497,Subject C,60,49,11,0.8167
ENHS_SYN_0497,Subject D,60,49,11,0.8167
ENHS_SYN_0497,Subject E,60,50,10,0.8333
ENHS_SYN_0498,Subject A,60,52,8,0.8667
ENHS_SYN_0498,Subject B,60,51,9,0.85
ENHS_SYN_0498,Subject C,60,50,10,0.8333
ENHS_SYN_0498,Subject D,59,44,15,0.7458
ENHS_SYN_0498,Subject E,60,53,7,0.8833
ENHS_SYN_0499,Subject A,60,46,14,0.7667
ENHS_SYN_0499,Subject B,60,43,17,0.7167
ENHS_SYN_0499,Subject C,60,38,22,0.6333
ENHS_SYN_0499,Subject D,60,43,17,0.7167
ENHS_SYN_0499,Subject E,60,43,17,0.7167
ENHS_SYN_0500,Subject A,60,56,4,0.9333
ENHS_SYN_0500,Subject B,60,58,2,0.9667
ENHS_SYN_0500,Subject C,60,57,3,0.95
ENHS_SYN_0500,Subject D,60,52,8,0.8667
ENHS_SYN_0500,Subject E,60,56,4,0.9333
ENHS_SYN_0501,Subject A,60,44,16,0.7333
ENHS_SYN_0501,Subject B,60,41,19,0.6833
ENHS_SYN_0501,Subject C,60,50,10,0.8333
ENHS_SYN_0501,Subject D,59,41,18,0.6949
ENHS_SYN_0501,Subject E,59,43,16,0.7288
ENHS_SYN_0502,Subject A,60,56,4,0.9333
ENHS_SYN_0502,Subject B,60,51,9,0.85
ENHS_SYN_0502,Subject C,60,56,4,0.9333
ENHS_SYN_0502,Subject D,60,52,8,0.8667
ENHS_SYN_0502,Subject E,60,53,7,0.8833
ENHS_SYN_0503,Subject A,60,52,8,0.8667
ENHS_SYN_0503,Subject B,60,45,15,0.75
ENHS_SYN_0503,Subject C,60,45,15,0.75
